141.8683861857984,174.85342537876585,156.59525859784333,1
139.35796938364388,175.8109285795332,155.77112421656201,1
140.06195862445,175.64323371382994,154.59424457104137,1
138.75301182337287,176.02159817409208,154.04019213603414,1
140.51443678383575,175.32414782177568,154.53793549910364,1
142.0726108903086,173.3428104408245,153.88743995429834,1
142.61484169714697,174.5649063509421,156.50874757670812,1
142.6875527279516,175.13802436449993,155.7707694833864,1
142.7506828373293,175.44348708890053,157.4346440187401,1
142.70534585770432,173.85190452794012,156.24623793221957,1
141.0562530006867,171.69744443106342,156.95925742014563,1
141.6036746043699,172.03953377746558,156.36055108366833,1
142.65141871118357,173.63867903110514,155.63222141843409,1
145.13109510305205,173.09396034168483,154.24523516498058,1
145.46156334484002,173.9864891771168,153.41463131728824,1
144.16013515603612,174.33584102957022,152.26752234676286,1
143.2319929041512,173.8829370590273,153.472856377628,1
144.6831438404108,174.30386840453932,154.0066304197393,1
148.26498523996486,174.7594182446666,151.67277030021305,1
151.13158868424694,174.9679897914032,152.24584977001072,1
156.25033720179283,176.1581002057004,154.34711365764076,1
153.87878306177504,176.94785672175237,153.83123348786077,1
152.20120161938178,177.7716147201402,154.4655015720778,1
153.55557103130565,176.85436459484353,153.3494585476807,1
155.3291698792167,176.4437469249815,149.4641760761286,1
170.1443812709487,177.65315044364058,149.99965009305603,1
167.09818921007476,177.4344758097082,149.30024909159505,1
170.8769565658496,177.2266263684453,153.01305544093634,1
176.45589292249198,175.6923473944832,159.3480176814515,1
174.63423026283004,172.71422053063148,163.39979851753048,1
173.66192301592804,171.399103928334,161.86103673327113,1
173.66333525523555,169.8481722026955,165.02648259779613,1
174.44641612200164,168.28043550032342,166.88546715359098,1
174.19404390889432,166.87214892877876,166.42937222320896,1
163.62067855838205,164.7006667216203,173.10238825428658,1
159.39599286323698,167.3910929551986,176.5797689580277,1
154.79180952197868,171.42271834333232,170.44559268651412,1
156.00582066779688,173.7100343946147,170.99905774542034,1
155.01428838439446,173.9629575850496,171.46304163967295,1
155.37057730840283,173.48283354771505,171.75666358351043,1
155.242708199284,172.93205454543306,171.83220558160605,1
156.22139639465846,171.58505498851102,172.4484867003548,1
152.9644149890667,172.0978472879857,172.30363280552515,1
147.7476742359648,172.86666839991838,171.17808426035384,1
152.49988588414186,173.481443796889,170.01846150786423,1
147.21503536217432,176.15321629930224,169.95828205753264,1
147.8922971869796,174.76616900609667,167.15778612476842,1
145.06983058308288,174.52794050967142,166.28253113725305,1
148.77668187843693,176.10759484455141,166.51405839170425,1
148.1536915393751,175.80463511046878,167.8610808461707,1
150.4951176803325,173.10264536343874,168.27610591812558,1
151.9121101229376,173.06524981995813,165.34514110149598,1
150.10066625051,173.56535836931224,163.73953722424142,1
149.31263266697775,175.2257430417686,155.22310828593973,1
146.39924873177816,178.45584734764773,153.40513120666782,1
143.78230338457092,178.59607633380062,153.93162620998544,1
148.02759737025977,177.67595071095164,156.68837920199087,1
152.846946862164,177.6627958348304,156.1447954328098,1
161.34514383579852,176.29620901498643,157.3205075855734,1
158.89325638511568,175.96499377859251,163.25893875686762,1
158.17804273854287,176.37492349763605,164.0290347474004,1
156.97177857189521,176.7649406731727,165.64623925869762,1
158.49428190927986,176.37558618868766,167.04344389683905,1
151.38782516648152,176.54897961331056,165.94657579494177,1
151.12346564354607,176.9135240737901,165.61967460275653,1
151.3966102241477,176.0441855608671,165.38534323181236,1
